rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/std,train/explained_variance,train/loss,train/clip_fraction,train/n_updates,train/clip_range,train/learning_rate
500.0,393,951,1609728,1692,59.854771660000004,1.3070485319942236,0.008147825,-0.01811621023225598,-6.324275675415993,0.24860143661499023,0.9710143208503723,0.5080603957176208,0.15546875,3914,0.15,5.9155200000000006e-05
500.0,394,951,1613824,1696,59.00162149,1.38882158100605,0.00672839,-0.01690044498827774,-6.34716437458992,0.24864225089550018,0.9662150144577026,0.6065589189529419,0.1450439453125,3924,0.15,5.854079999999999e-05
500.0,395,950,1617920,1701,58.48510926,1.8244088262319564,0.0064206175,-0.017099948730901815,-6.320976993441581,0.2481989860534668,0.9557157754898071,0.7769606113433838,0.147998046875,3934,0.15,5.792640000000001e-05
500.0,396,950,1622016,1706,58.40740585999999,2.0973988555371763,0.0067175305,-0.014743793199886567,-6.319705271720887,0.24770821630954742,0.9532226324081421,1.0674419403076172,0.1485107421875,3944,0.15,5.731199999999999e-05
500.0,397,950,1626112,1710,58.75435465,1.4284824900329114,0.008285258,-0.019139538917806932,-6.278537249565124,0.24803204834461212,0.9534779787063599,0.5911213159561157,0.1959716796875,3954,0.15,5.669760000000001e-05
500.0,398,950,1630208,1715,59.04446497000001,1.4560848288238049,0.007798653,-0.013334431154362392,-6.316445916891098,0.24802087247371674,0.9651185274124146,0.5986109972000122,0.1494384765625,3964,0.15,5.608319999999999e-05
500.0,399,950,1634304,1720,58.54686344000001,1.3116510480642318,0.006632678,-0.01252398109936621,-6.31475171148777,0.24760466814041138,0.9668292999267578,0.6839004158973694,0.1437255859375,3974,0.15,5.546879999999998e-05
500.0,400,949,1638400,1724,57.380116439999995,2.266510871052742,0.00801634,-0.015423154726158827,-6.274075442552567,0.24716807901859283,0.9376745223999023,0.8506566286087036,0.1681640625,3984,0.15,5.48544e-05
500.0,401,949,1642496,1729,57.80778257,1.9800892077386378,0.008608842,-0.02049530293152202,-6.3091842293739315,0.24706648290157318,0.9268859028816223,0.6052200198173523,0.156787109375,3994,0.15,5.423999999999998e-05
500.0,402,949,1646592,1734,57.854163519999986,1.4551673226058484,0.0062227193,-0.01642131368862465,-6.311534860730172,0.2464037388563156,0.9639014005661011,0.6034151315689087,0.146630859375,4004,0.15,5.3625600000000004e-05
500.0,403,949,1650688,1738,59.30353698,1.2598024263978005,0.0058216946,-0.01645567364030285,-6.274354091286659,0.24645040929317474,0.9635555744171143,0.4171149730682373,0.1379150390625,4014,0.15,5.3011199999999985e-05
500.0,404,949,1654784,1743,59.194307230000014,1.262494995072484,0.00740346,-0.015411697069066577,-6.280751895904541,0.24609524011611938,0.9638920426368713,0.5008923411369324,0.158642578125,4024,0.15,5.2396800000000006e-05
500.0,405,948,1658880,1748,58.384881699999994,1.128661397099495,0.006586644,-0.010468596250575501,-6.306346309185028,0.2458527535200119,0.9703252911567688,0.4728013575077057,0.1404296875,4034,0.15,5.178239999999999e-05
500.0,406,948,1662976,1752,59.030310240000006,1.523158035427332,0.008090176,-0.017528852852410636,-6.287470978498459,0.24562107026576996,0.9609932899475098,0.6772922873497009,0.177783203125,4044,0.15,5.116800000000001e-05
500.0,407,948,1667072,1757,59.20553196000001,1.4596378214657306,0.0069727385,-0.01663488688354846,-6.28371196091175,0.24532978236675262,0.964587926864624,0.6854533553123474,0.14072265625,4054,0.15,5.0553599999999997e-05
500.0,408,948,1671168,1762,59.561982,1.6645043201744556,0.0067942906,-0.01791227661015,-6.298318010568619,0.24452058970928192,0.9588911533355713,0.7700846791267395,0.1521484375,4064,0.15,4.993919999999998e-05
500.0,409,948,1675264,1766,59.55037081999999,1.3575066700577736,0.007848917,-0.01899956327106338,-6.261813750863075,0.2446523904800415,0.9677289128303528,0.5277301669120789,0.1776123046875,4074,0.15,4.93248e-05
500.0,410,948,1679360,1771,58.85701187999999,1.238976813852787,0.004906291,-0.0118180690536974,-6.26072478890419,0.2441127747297287,0.9733970165252686,0.5112869143486023,0.1058837890625,4084,0.15,4.871039999999998e-05
500.0,411,947,1683456,1776,59.84211906999999,1.2917302507907151,0.00591918,-0.01333548798575066,-6.257528957724571,0.24356037378311157,0.9698882699012756,0.6308557987213135,0.14453125,4094,0.15,4.8096e-05
500.0,412,947,1687552,1780,61.16293480000001,1.5664936304092407,0.007153864,-0.0166191626136424,-6.245237028598785,0.24336236715316772,0.9649295806884766,0.7401272654533386,0.1828369140625,4104,0.15,4.748159999999999e-05
500.0,413,947,1691648,1785,61.00097487000001,1.334447479248047,0.009406772,-0.020070216346357483,-6.241905689239502,0.24327106773853302,0.971222460269928,0.6033447980880737,0.207568359375,4114,0.15,4.6867200000000004e-05
500.0,414,947,1695744,1790,61.67710036,1.191436093300581,0.0063985903,-0.013859947852324694,-6.254368999600411,0.24356061220169067,0.9723931550979614,0.5601140856742859,0.1412109375,4124,0.15,4.625279999999999e-05
500.0,415,947,1699840,1794,60.995588479999995,0.9322677928954363,0.0051571834,-0.011677102072280832,-6.269064390659333,0.2435230165719986,0.9787757992744446,0.38479945063591003,0.14697265625,4134,0.15,4.563840000000001e-05
500.0,416,946,1703936,1799,60.95640684000001,1.1892710145562888,0.010607435,-0.023447977914474904,-6.245518964529038,0.24348430335521698,0.9750641584396362,0.4942295551300049,0.2298583984375,4144,0.15,4.5023999999999994e-05
500.0,417,946,1708032,1804,61.94278450999998,1.1041411522775888,0.008416686,-0.016560086025856437,-6.260377416014672,0.24356131255626678,0.9774860143661499,0.5324803590774536,0.170263671875,4154,0.15,4.440960000000001e-05
500.0,418,946,1712128,1808,61.844963789999994,1.1158620148897171,0.005780612,-0.014161324396263808,-6.277538460493088,0.2428213208913803,0.9784745573997498,0.41098716855049133,0.13916015625,4164,0.15,4.37952e-05
500.0,419,946,1716224,1813,61.91874790000001,1.1233132686465979,0.008202568,-0.015283961370005272,-6.241523262858391,0.24287845194339752,0.9770439267158508,0.43636834621429443,0.185546875,4174,0.15,4.3180799999999985e-05
500.0,420,946,1720320,1818,61.26200550000001,1.7162994213402272,0.0069493544,-0.016483860163134523,-6.248169493675232,0.2424641102552414,0.967690110206604,0.6269336342811584,0.1416015625,4184,0.15,4.25664e-05
500.0,421,945,1724416,1822,61.12185595,1.5591371528804303,0.0074597984,-0.016703632200369613,-6.25298221707344,0.2429342269897461,0.9622200727462769,0.5642120838165283,0.1519775390625,4194,0.15,4.195199999999999e-05
500.0,422,945,1728512,1827,61.61823708,1.3707828670740128,0.0066012843,-0.013931663267430849,-6.214960604906082,0.24284310638904572,0.971246600151062,0.5573198795318604,0.146142578125,4204,0.15,4.13376e-05
500.0,423,945,1732608,1832,61.42529207,0.9324012938886881,0.0064895195,-0.013751371414400637,-6.243972942233086,0.24267886579036713,0.9815003871917725,0.3947618901729584,0.136962890625,4214,0.15,4.072319999999999e-05
500.0,424,945,1736704,1836,61.220442680000005,1.2414004027843475,0.0062537366,-0.017752284553716892,-6.228222540020942,0.24190117418766022,0.974422812461853,0.600331723690033,0.1762451171875,4224,0.15,4.0108800000000005e-05
500.0,425,945,1740800,1841,61.24701324000001,1.2125871222466231,0.007653744,-0.017182557385240216,-6.2275505900383,0.24105243384838104,0.9713711738586426,0.4895065724849701,0.1375244140625,4234,0.15,3.949439999999999e-05
500.0,426,945,1744896,1846,60.83723757000001,1.0357083275914192,0.008311633,-0.019608080282341688,-6.2312774091959,0.24039936065673828,0.9760554432868958,0.40472176671028137,0.1974853515625,4244,0.15,3.8880000000000014e-05
500.0,427,944,1748992,1850,60.53817071,0.9975372105836868,0.0072146873,-0.01866063672641758,-6.236945325136185,0.2402537614107132,0.9762118458747864,0.3756919801235199,0.17041015625,4254,0.15,3.8265599999999995e-05
500.0,428,944,1753088,1855,60.72135098,1.4009790509939193,0.0075926203,-0.0174149668579048,-6.198212110996247,0.23976223170757294,0.967312216758728,0.6952778697013855,0.1826904296875,4264,0.15,3.765119999999998e-05
500.0,429,944,1757184,1860,60.678092959999994,1.6869010016322137,0.006369234,-0.0179210024762142,-6.211779314279556,0.2400798797607422,0.9652004241943359,0.6172901391983032,0.147802734375,4274,0.15,3.70368e-05
500.0,430,944,1761280,1864,60.31696523000001,1.7591937363147736,0.008741283,-0.022138611637637952,-6.2141944617033005,0.23953092098236084,0.9539874196052551,0.719734787940979,0.156396484375,4284,0.15,3.6422399999999985e-05
500.0,431,944,1765376,1869,60.15297713,1.4432424820959568,0.00707876,-0.01454720088368049,-6.204853174090386,0.23947478830814362,0.9674435257911682,0.6016049385070801,0.1662353515625,4294,0.15,3.5808e-05
500.0,432,944,1769472,1873,61.13582880999999,1.5750831246376038,0.0062239254,-0.01348863523307955,-6.2000435382127765,0.23961152136325836,0.9612630605697632,0.6551129817962646,0.1218505859375,4304,0.15,3.519359999999999e-05
500.0,433,944,1773568,1878,61.589261359999995,1.4898331344127655,0.0055082557,-0.013080163224367424,-6.201553127169609,0.23929278552532196,0.9666252136230469,0.6619408130645752,0.1316650390625,4314,0.15,3.457920000000001e-05
500.0,434,943,1777664,1883,61.09907892999999,1.1505391970276833,0.0054160347,-0.01285707559727598,-6.1957469314336775,0.23912425339221954,0.9759930372238159,0.4403911232948303,0.1262451171875,4324,0.15,3.396479999999999e-05
500.0,435,943,1781760,1887,61.90974928,1.8732955850660802,0.0050066775,-0.013179180887527763,-6.198492151498795,0.23875005543231964,0.9574551582336426,1.0176634788513184,0.1020751953125,4334,0.15,3.335040000000001e-05
500.0,436,943,1785856,1892,61.53990092,1.1824375919997692,0.006653552,-0.015893880042131058,-6.175834539532661,0.2385593056678772,0.9721046090126038,0.583044707775116,0.1435546875,4344,0.15,3.273599999999999e-05
500.0,437,943,1789952,1897,62.024646270000005,1.4687736734747887,0.0053234687,-0.013386997047928163,-6.189497026801109,0.23833014070987701,0.9663888216018677,0.5252015590667725,0.1336669921875,4354,0.15,3.212159999999998e-05
500.0,438,943,1794048,1901,59.88157081,2.753360382467508,0.006944131,-0.014081704409909435,-6.195481386780739,0.2381201982498169,0.9325208067893982,1.133615255355835,0.13740234375,4364,0.15,3.15072e-05
500.0,439,943,1798144,1906,60.04317939,1.4426479160785675,0.0071629966,-0.017848081135889517,-6.16229929625988,0.23786421120166779,0.9690471887588501,0.549231231212616,0.1495849609375,4374,0.15,3.089279999999998e-05
500.0,440,942,1802240,1911,59.42790748999999,2.524148248881102,0.009572977,-0.020151728190830907,-6.1931388020515445,0.23811788856983185,0.9557530283927917,1.1085768938064575,0.2109130859375,4384,0.15,3.02784e-05
500.0,441,942,1806336,1915,59.11164747,1.3558487176895142,0.004553455,-0.012717128597432747,-6.1769254326820375,0.23790819942951202,0.9681786298751831,0.5531045794487,0.121337890625,4394,0.15,2.966399999999999e-05
500.0,442,942,1810432,1920,58.7634584,1.785158683359623,0.008565353,-0.018670621867931912,-6.153580594062805,0.23763442039489746,0.955673336982727,0.8572204113006592,0.1667724609375,4404,0.15,2.9049600000000007e-05
500.0,443,942,1814528,1925,59.12914663000001,2.309997992962599,0.006294735,-0.01818403907236643,-6.1680830210447315,0.23731912672519684,0.9510716795921326,1.2670758962631226,0.148291015625,4414,0.15,2.843519999999999e-05
500.0,444,942,1818624,1929,58.98859511,1.580512635409832,0.006141659,-0.014018362099886873,-6.17445470392704,0.23729829490184784,0.9626777768135071,0.8309067487716675,0.1298095703125,4424,0.15,2.782080000000001e-05
500.0,445,942,1822720,1934,59.1897602,1.0926402263343333,0.0055474928,-0.011923464022402186,-6.182983714342117,0.23708610236644745,0.9753902554512024,0.41524967551231384,0.1260986328125,4434,0.15,2.7206399999999994e-05
500.0,446,942,1826816,1939,59.661106339999996,1.1757582262158395,0.0052533923,-0.012001933960709721,-6.158707576990127,0.23653210699558258,0.9734309315681458,0.4957506060600281,0.105029296875,4444,0.15,2.6592000000000012e-05
500.0,447,941,1830912,1943,58.913482079999994,1.3962666101753711,0.0047821472,-0.013209108595037832,-6.152331277728081,0.2363237887620926,0.9700747132301331,0.5453418493270874,0.121875,4454,0.15,2.59776e-05
500.0,448,941,1835008,1948,59.72621338999999,1.59263189509511,0.0055876262,-0.011712196285952815,-6.171117025613785,0.236492320895195,0.9672120809555054,0.8042834997177124,0.11064453125,4464,0.15,2.5363199999999984e-05
500.0,449,941,1839104,1953,59.39669681,1.4319117061793805,0.0051561687,-0.0129428628628375,-6.172661736607552,0.23640109598636627,0.9688721895217896,0.5375810265541077,0.122216796875,4474,0.15,2.4748800000000003e-05
500.0,450,941,1843200,1958,60.602845099999996,1.7468257203698159,0.006243496,-0.01826245595875662,-6.165852037072182,0.23629136383533478,0.9572632312774658,0.8692436218261719,0.1526611328125,4484,0.15,2.4134399999999987e-05
500.0,451,941,1847296,1962,61.31204083999999,1.4894872076809407,0.005855478,-0.01609075406595366,-6.1816162258386615,0.23656471073627472,0.966457724571228,0.6357248425483704,0.127099609375,4494,0.15,2.3520000000000005e-05
500.0,452,941,1851392,1967,60.66666483000001,1.5461834616959096,0.006651351,-0.017845465295249597,-6.163556215167046,0.23664189875125885,0.9626063108444214,0.8680813908576965,0.1224609375,4504,0.15,2.290559999999999e-05
500.0,453,940,1855488,1972,60.304575830000005,2.4155109129846095,0.0061617144,-0.016883059201063588,-6.190073701739311,0.23666352033615112,0.9464216232299805,1.0126792192459106,0.124169921875,4514,0.15,2.2291200000000008e-05
500.0,454,940,1859584,1976,61.24868586999999,2.5136046312749385,0.0056149596,-0.013444890320533887,-6.181500926613808,0.23686271905899048,0.9459980726242065,1.1947921514511108,0.136767578125,4524,0.15,2.1676799999999995e-05
500.0,455,940,1863680,1981,60.70197138000001,0.9932745568454265,0.0072814496,-0.014736540929879994,-6.186355835199356,0.23704712092876434,0.9790104031562805,0.3428427577018738,0.1459228515625,4534,0.15,2.1062400000000014e-05
500.0,456,940,1867776,1986,60.52299910000001,1.5179420039057732,0.0062036347,-0.014361272015958094,-6.16215347647667,0.2371024638414383,0.9682937264442444,0.6479368209838867,0.1326171875,4544,0.15,2.0447999999999998e-05
500.0,457,940,1871872,1990,59.90911901,2.139566569030285,0.005206366,-0.01494726917007938,-6.170702892541885,0.23723681271076202,0.9574015140533447,0.9757669568061829,0.1257080078125,4554,0.15,1.9833599999999982e-05
500.0,458,940,1875968,1995,60.001168289999995,0.9316269643604755,0.0037225028,-0.008948271817644127,-6.1875174909830095,0.2368825078010559,0.9807385802268982,0.3886154592037201,0.0796875,4564,0.15,1.92192e-05
500.0,459,939,1880064,2000,61.2026628,1.1455896582454443,0.005279133,-0.014648905479407403,-6.172491937875748,0.23680324852466583,0.9781672358512878,0.4912087917327881,0.1107177734375,4574,0.15,1.8604799999999985e-05
500.0,460,939,1884160,2005,61.2298766,1.1886678777635098,0.006331895,-0.009721595553855877,-6.1523203402757645,0.23684711754322052,0.9800221920013428,0.5410097241401672,0.0950927734375,4584,0.15,1.7990400000000003e-05
500.0,461,939,1888256,2009,61.32727645,1.2197159130126238,0.0041910047,-0.01130014033842599,-6.175259679555893,0.2368008941411972,0.9773122668266296,0.5702471137046814,0.0796875,4594,0.15,1.737599999999999e-05
500.0,462,939,1892352,2014,62.16968478,1.294018556177616,0.0061194887,-0.0144722946890397,-6.146586376428604,0.23658324778079987,0.9743707776069641,0.5444326996803284,0.133154296875,4604,0.15,1.676160000000001e-05
500.0,463,939,1896448,2019,62.29951648,1.4931585386395454,0.006696343,-0.018192434588854667,-6.1737233936786655,0.23660898208618164,0.9753075838088989,0.585637629032135,0.15234375,4614,0.15,1.6147199999999993e-05
500.0,464,939,1900544,2023,62.756181969999986,1.4730120114982128,0.0044595143,-0.011025903810514137,-6.164133495092392,0.23655791580677032,0.9737082123756409,0.7538522481918335,0.0780029296875,4624,0.15,1.553280000000001e-05
500.0,465,938,1904640,2028,63.33237701000001,1.996700820326805,0.0054735183,-0.011206395836779848,-6.155453407764435,0.23645202815532684,0.9535120725631714,0.8915348649024963,0.1091796875,4634,0.15,1.4918399999999998e-05
500.0,466,938,1908736,2033,63.834573979999995,1.3697378598153591,0.005685865,-0.008611541605205275,-6.1572143763303755,0.2364369034767151,0.973227322101593,0.6176334619522095,0.092578125,4644,0.15,1.4303999999999982e-05
500.0,467,938,1912832,2037,64.12186609999999,1.7206323131918908,0.0056901583,-0.013601917009509634,-6.156021597981453,0.2364618331193924,0.9616006016731262,0.6930581331253052,0.1173095703125,4654,0.15,1.36896e-05
500.0,468,938,1916928,2042,64.56945005,1.4222591571509837,0.0057055242,-0.013719286301056854,-6.168764254450798,0.23625755310058594,0.97044837474823,0.6816226243972778,0.1087646484375,4664,0.15,1.3075199999999986e-05
500.0,469,938,1921024,2047,65.0164677,1.791055293381214,0.0060981335,-0.013330095703713596,-6.167093986272812,0.23632965981960297,0.9597812294960022,0.9022411108016968,0.1312744140625,4674,0.15,1.2460800000000004e-05
500.0,470,938,1925120,2051,64.29873924,2.3750112622976305,0.0056224028,-0.015766993319266474,-6.15925384759903,0.2363530546426773,0.949020504951477,1.005080223083496,0.1320068359375,4684,0.15,1.1846399999999989e-05
500.0,471,938,1929216,2056,63.42575493000001,1.453531888872385,0.005474289,-0.010605949764430989,-6.154732352495193,0.23632465302944183,0.9699535965919495,0.7671183943748474,0.1091796875,4694,0.15,1.1232000000000007e-05
500.0,472,937,1933312,2061,62.84144547000001,1.8678410716354847,0.006294518,-0.012219050178828184,-6.162958100438118,0.23637886345386505,0.9605369567871094,0.6940079927444458,0.0927490234375,4704,0.15,1.0617599999999993e-05
500.0,473,937,1937408,2065,63.224468890000004,1.8521623969078065,0.0072107054,-0.015893815284653102,-6.166284191608429,0.23624326288700104,0.9670248031616211,0.7493587136268616,0.1397705078125,4714,0.15,1.0003200000000011e-05
500.0,474,937,1941504,2070,63.30001559999999,1.930478759855032,0.004568014,-0.01296842777665006,-6.151744756102562,0.23625688254833221,0.9582561254501343,0.8508427739143372,0.0958251953125,4724,0.15,9.388799999999996e-06
500.0,475,937,1945600,2075,63.16959917,1.2299097534269094,0.005231075,-0.010633734965813347,-6.156596100330352,0.23614366352558136,0.9768266677856445,0.5793082118034363,0.093017578125,4734,0.15,8.774400000000015e-06
500.0,476,937,1949696,2080,63.17763495,1.327352873235941,0.0052313665,-0.01290373657247983,-6.161859145760536,0.23610876500606537,0.972014844417572,0.6343713998794556,0.103125,4744,0.15,8.16e-06
500.0,477,937,1953792,2084,62.33288909,1.564852837473154,0.003670984,-0.00980985296482686,-6.148382234573364,0.23607158660888672,0.965877115726471,0.6039955019950867,0.0739501953125,4754,0.15,7.545599999999985e-06
500.0,478,937,1957888,2089,62.1931129,2.1367440946400165,0.005279884,-0.01387575596163515,-6.151939353346824,0.23613999783992767,0.9508726596832275,0.8093180060386658,0.1173828125,4764,0.15,6.931200000000003e-06
500.0,479,936,1961984,2094,61.7870281,2.4386466085910796,0.0061472077,-0.013766693965590094,-6.1348643630743025,0.23613299429416656,0.9553030729293823,1.2836161851882935,0.0997314453125,4774,0.15,6.316799999999988e-06
500.0,480,936,1966080,2098,62.73540239,1.1455889139324427,0.0044891136,-0.009696615148277488,-6.155938771367073,0.23609013855457306,0.9799672961235046,0.5193703174591064,0.0927001953125,4784,0.15,5.702400000000007e-06
500.0,481,936,1970176,2103,62.755596430000004,1.5021696381270886,0.005863142,-0.015326322577311657,-6.157408538460731,0.2360009402036667,0.9758573174476624,0.6939326524734497,0.1289794921875,4794,0.15,5.087999999999992e-06
500.0,482,936,1974272,2108,63.30163023,1.4055131055414676,0.0040217424,-0.010829577330150641,-6.176451334357262,0.23596036434173584,0.9745275974273682,0.7733123302459717,0.0742919921875,4804,0.15,4.473600000000011e-06
500.0,483,936,1978368,2112,63.16094455,1.358874225988984,0.0031845174,-0.005749673169339076,-6.161104056239128,0.23592443764209747,0.9743894934654236,0.6380321979522705,0.03447265625,4814,0.15,3.859199999999996e-06
500.0,484,936,1982464,2117,63.09577392999999,1.6232869148254394,0.0037170888,-0.005728246973012574,-6.14404729604721,0.2359272688627243,0.9699191451072693,0.8950294256210327,0.0480224609375,4824,0.15,3.2448000000000142e-06
500.0,485,936,1986560,2122,63.15535087999999,1.7774487279355526,0.0035265167,-0.006405506546434481,-6.177188077569008,0.2359102964401245,0.9690651893615723,0.8236882090568542,0.046484375,4834,0.15,2.630399999999999e-06
500.0,486,936,1990656,2126,62.850491530000006,1.0451694261282682,0.0035339447,-0.006271988188382238,-6.169931092858315,0.23588262498378754,0.9803851246833801,0.4269057512283325,0.04326171875,4844,0.15,2.015999999999984e-06
500.0,487,935,1994752,2131,62.53805642999999,1.8269430734217167,0.002051501,-0.0036307197238784283,-6.156359848380089,0.23587451875209808,0.9668506979942322,0.9749974608421326,0.0223388671875,4854,0.15,1.4016000000000028e-06
500.0,488,935,1998848,2135,63.161066819999995,2.3760202676057816,0.0028228937,-0.006197747931582853,-6.13870250582695,0.2358805388212204,0.9576583504676819,1.3024176359176636,0.0138671875,4864,0.15,7.871999999999879e-07
500.0,489,935,2002944,2140,63.719062609999995,1.408113919943571,0.00034017488,-0.0009661828917160165,-6.159955468773842,0.23587970435619354,0.9765779376029968,0.582038164138794,0.0,4874,0.15,1.7280000000000626e-07
